ItemNum,ItemName,Dept_ID,Price,Prompt_Quantity
5176700102,MIDNIGHT MOON ORIGINAL 750ML,02,19.99000000,False
5176700103,MIDNIGHT MOON WHISKEY 750ML,01,25.99000000,False
5176700114,MIDNIGHT MOON APPLE PIE 750ML,02,22.99000000,False
5176700115,MIDNIGHT MOON CHERRY 750ML,01,21.99000000,False
5176700116,MIDNIGHT MOON STRAWBRRIES,01,21.99000000,False
5176700118,MIDNIGHT MOON CRANBERRY,01,21.99000000,False
5176700119,MIDNIGHT MOON BLUEBERRY 750ML,01,21.99000000,False
5176700120,MIDNIGHT MOON BLACKBERRY,01,21.99000000,False
5176700129,MIDNIGHT MOON 100PROOF 750ML,01,21.99000000,False
5176700135,MIDNIGHT MOON PEACH 750ML,01,21.99000000,False
5176700137,MIDNIGHT MOON RASPBERRY 750ML,01,21.99000000,False
5176700166,MIDNIGHT MOON CRAN APPL 750ML,02,21.99000000,False
5176700167,MIDNIGHT MOON CINNAMON 750ML,01,21.99000000,False
5178400400,SPUD POTATO VODKA 1.75,01,32.99000000,False
5178400402,SPUD VODKA 750 ML,01,23.99000000,False
5178400403,SPUD GINGER LEMONGRASS 7580,01,23.99000000,False
5178400404,SPUD HEIRLOOM TOMATO 750,01,23.99000000,False
5178400405,SPUD REDHOT CHILLI PEPER 750ML,01,23.99000000,False
5178400407,SPUD PUMPKIN SPICE VODKA 750ML,01,14.99000000,False
5188400500,Somrus Chai Cream 750ml,01,27.99000000,False
5188400501,SOMRUS INDIAN CREAM 50ML,01,1.99000000,False
5188400502,Somrus Mango Cream 750ml,01,27.99000000,False
5188400513,Somrus Coffee Cream 750ml,01,27.99000000,False
5189200104,PICOLIT COLLIO 750ML,02,52.99000000,False
5192600412,BIRTHDAY CAKE BATTER 750ML,02,15.99000000,False
5192600414,BIRTHDAY CAKE BLACK FOREST 750,02,15.99000000,False
5192600415,BIRTHBAY CAKE CHEESE CAKE 750,02,15.99000000,False
5192600424,BIRTHDAY CAKE STRAWBERRY 750ML,02,15.99000000,False
5192600450,NUVO PINK SPARKLING 750ML,01,24.99000000,False
519541321,Ginseng  Wine 750ml,02,8.99000000,False
5204500730,PB & W 750ML,01,25.99000000,False
5208000008,PLYMOUTH GIN 750ML,01,29.99000000,False
5208000009,PLYMOUTH  GIN 1.0L,01,36.99000000,False
52121008119,Shibui Pure Malt 10Year 750ml,788888,159.99000000,False
5218301236,TAIT THE BALL BUSTER 750ML,02,14.99000000,False
5218318092,WAKEFIELD SAU/BLANC 750ML,02,14.99000000,False
5218327402,EDGE NAPA CABER SAUV 750ML,02,25.99000000,False
5218328241,ST ANDREWS SHIRAZ 750,NONE,56.99000000,False
5220400500,Stolen Smoked Rum 750ml,01,22.99000000,False
5223800221,Fuego Cab/Sauv 1.5L,02,9.99000000,False
5223800222,Fuego Austral Chardonnay 1.5L,01,9.99000000,False
5224521900,CASTEL DES MAURES ROSE 750ML,02,14.99000000,False
5226000400,GARNET PINOT NOIR 750ML,02,13.99000000,False
5226000461,NY METS CAB SAU 750ML,02,19.99000000,False
5226000492,GARNET CABER SAUV 750ML,02,19.99000000,False
5234140102,CASAMIGOS REPOSADO,01,56.99000000,False
5234140103,CASAMIGOS BLANCO 750ML,01,49.99000000,False
5241100756,Lifevine Cab/Sauv 750ml,02,15.99000000,False
5260000403,NORMA  JEANE  MERLOT 750ML,02,12.99000000,False
5262200200,HAMMER & SICKLE VODKa 750ML,01,26.99000000,False
5262675099,DANZANTE CHIANTI,NONE,9.99000000,False
5262675994,DANZANTE PINOT/GRIGIO,02,8.99000000,False
5266800011,LA VENDEMMIA MERLOT 750ML,02,19.99000000,False
5266800012,LA VENDEMMIA CABERNET 750ML,02,19.99000000,False
5268191808,El Buho Mezcal Artesanal 1L,01,39.99000000,False
5270200722,Merican Mule Pumpkinmule 355ml,NONE,15.99000000,False
5278229101,Chimney Rock Napa Cab/Sauv,02,109.99000000,False
5283005929,Blackened whiskey 750ml,01,49.99000000,False
5283200015,MUMMS NAPA BRUT PRESTIGE,NONE,20.99000000,False
5283200017,MUMM NAPA BRUT ROSE 750ML,02,20.99000000,False
5283200031,MUMM NAPA CUVEE 750,02,20.99000000,False
5283200048,JACOBS CREEK PINOT GRIGIO 1.5,02,10.99000000,False
5283210469,TERRACES PINOT NOIR,NONE,31.99000000,False
5283210471,BRANCOTT SAUV/BLANC 750ML,02,10.99000000,False
5283210481,CAMPO VIEJO RISERVA 750ml,NONE,13.99000000,False
5283210489,G.H. MUMM CORDON ROU,02,25.99000000,False
5283210500,MUMM,01,120.99000000,False
5283210505,Perrier Jouet Grand Brut 750ml,01,59.99000000,False
5283210538,CAMPO VIEJO RIOJA GRAN RES750M,02,26.99000000,False
5283210541,CAMPO VIEJO CRIANZA 750ML,02,9.99000000,False
5283210552,GRAFFIGNA MALBEC 750ml,02,11.99000000,False
5283210625,Campo Viejo Tempranillo 750ml,02,10.99000000,False
5283210652,Campo Viejo Garnacha 750ml,02,10.99000000,False
5290011000341,SAINT PANTELEIMON 750ML,02,9.99000000,False
5293500108,CHOPIN RYE VODKA,01,33.99000000,False
5293500110,CHOPIN RYE RED VODKA 1.75L,01,59.99000000,False
5293500115,CHOPIN POTATO BLACK 750,01,34.99000000,False
5293500117,CHOPIN POTATO BLACK 1.75,01,59.99000000,False
5293500122,CHOPIN WHEAT VODKA 750ML,01,34.99000000,False
5293500133,DORDA CHOC LIQ 750ML,01,24.99000000,False
5293510001,7 DEADLY ZINS RED WINE 750ML,02,16.99000000,False
5293510009,6TH SENSE SYRAH,NONE,14.99000000,False
5295700200,BRUNELLO DI MONTALCINO 750ML,02,39.99000000,False
5295700234,Molino Del Piano Chianti Res,02,13.99000000,False
5308600800,Fit Vine Cab/Sauv 750ml,02,14.99000000,False
5308600807,Fit Vine Pinot Grigio 750ml,02,14.99000000,False
5310400045,GUASTI BAROLO RSV,02,79.99000000,False
5322200615,Malfy Originale Gin 750ml,01,29.99000000,False
5322200617,Malfy Gin 1L,01,39.99000000,False
5322200619,mALFY oRIGINAL GIN 50ML,01,4.99000000,False
5327100642,White Hall Bourbon Cream 750ml,788888,29.99000000,False
5327800709,Cantera Negra Coffee Tequila,01,29.99000000,False
5345200300,BREAKOUT RYE WHISKEY 750ML,01,34.99000000,False
5350700002,AVIATION AMERICAN GIN 750ML,01,27.99000000,False
5360406298,OPUS ONE NAPA RED WINE 1998-99,02,399.99000000,False
5360620825,GLIMMER CREEK CAB/SAU 750 ML,NONE,11.99000000,False
5360620826,GLIMMER CREEK PINOT NOIR 750ML,02,12.99000000,False
5360620827,GLIMMER GREEK CHARD 750,NONE,11.99000000,False
5362590100,DEUTZ BRUT 750ML,02,35.99000000,False
5365780400,BOTTLE POUR,03,5.99000000,False
5370600203,BUTTER CHARDONNAY 750ML,02,16.99000000,False
5370600222,Butter Chardonnay 250ml 4X,02,17.99000000,False
5373900003,KLINKER BRICK SYRAH 750ML,02,19.99000000,False
5390683100933,Molly Strawberry Cream 750ml,01,16.99000000,False
5391500813,Ole Smoky Bourbon Ball Cream,01,21.99000000,False
5391500824,Ole Smoky Pickle 750ml,01,21.99000000,False
5391500826,Ole Smoky Mountain Java 50ml,01,2.99000000,False
5391500828,Ole Smoky Butter Pecan 50ml,01,2.99000000,False
5391500842,Ole Smoky Razzin Berry 750ml,01,21.99000000,False
5391500879,Ole Smoky Strawberry Cream,01,21.99000000,False
5391500892,Ole Smoky Mint Chip Chocolate,01,21.99000000,False
5391500899,Ole Smoky Banana Pudding,01,21.99000000,False
5393600717,Patou VSOP Cognac 50ml,01,3.99000000,False
5393600718,Patou VSOP Cognac 200ml,01,12.99000000,False
5393600719,Patou VSOP Cognac 375ml,01,19.99000000,False
5393600745,Papi Malbec 1.5L,01,13.99000000,False
5393600769,Papi Chardonnay 1.5L,02,13.99000000,False
5393600783,Papi Peach Sangria 1.5L,02,11.99000000,False
5393600786,Papi Passion Fruit Sangria 1.5,02,11.99000000,False
5393600793,Papi Reserve Cab/Sauv 750ml,01,13.99000000,False
5396500201,CREAM CHERRY,01,10.99000000,False
5396500202,CREAM CHOCOLATE,01,10.99000000,False
5396500203,WHIPPED CREAM INFUSED,02,10.99000000,False
5396500206,CREAM VANILLA 375ML,02,10.99000000,False
5414145051486,PAUL BERNARD BRUT 750ML,02,8.99000000,False
5414145051493,PAUL BERNARD SPARKLING WINE,02,8.99000000,False
5414145062024,PAUL BERNARD BRUT ROSE 750ML,02,8.99000000,False
5420700364,VILLA FLORIANO MERLOT 750ML,01,11.99000000,False
5420700374,VILLA FLORIANO  PINO CHARD 750,02,9.99000000,False
5427500812,Austin Cocktails 4XCans,01,14.99000000,False
5435501005,Pocas 10 Year Old Tawny 750ml,02,26.99000000,False
5435501006,Pocas 20Year Old Tawny 750ml,02,43.99000000,False
5435501015,Pocas 30 Year Tawny 750ml,02,69.99000000,False
5436758807,MOONLIGHT MEADRY 375ML,02,16.99000000,False
5436758818,MOONLIGHT MEADERY SENSUAL375ML,02,15.99000000,False
5436758832,MOONLIGHT MEADERY WILD 375ML,02,15.99000000,False
5439600500,High West Double Rye 750ml,788888,34.99000000,False
5439600522,High West Prairie Bourbon750ml,788888,34.99000000,False
5443600845,Alc A Chino Mocha Latte 200ml,03,3.99000000,False
5450100500,DEVOTION VODKA 750ML,01,19.99000000,False
5450100502,DEVOTION BLACK&BLUE VODKA 750M,01,19.99000000,False
5450100503,DEVOTION COSMO VODKA 750ML,01,19.99000000,False
5450100504,DEVOTION WILD CHERRY 750ML,01,19.99000000,False
5450100505,DEVOTION COCONUT VODKA 750ML,01,19.99000000,False
54548494,CHAT. TRONQUOY,02,99.99000000,False
5455800130,BUSCH HALL ZINFANDAL 750,02,17.99000000,False
5455800510,BURCH HALL MERLOT 750ML,02,14.99000000,False
5455801011,BURCH HALL CAB SAU 750ML,02,15.99000000,False
5455812503,LES COMPAGNONS,02,15.99000000,False
5455900005,STEMMARI PINOT GRIGIO 750ML,02,9.99000000,False
5455900022,ARANCIO NERO D AVOLA 750,02,6.99000000,False
5455900030,ARANCIO NERO AVOLA,02,13.99000000,False
5457000225,SMOOTH AMBLER BOURBON 750ML,01,49.99000000,False
5462800603,Ole Soky Montain Java 750ml,01,21.99000000,False
5462800605,OLE SMOKY HUNCH PUNCH 50ML,01,3.99000000,False
5462800615,Ole Smoky Cookies & Cream,01,23.99000000,False
5462800672,Ole Smoky Moonshine 750ml,01,21.99000000,False
546546841,Glenfiddich 26 Year 750ml,5454545,799.99000000,False
54655655667,CA MARCANDA MAGARI 750ML,02,85.99000000,False
54656,10 CANE RUM,01,1.99000000,False
5480100043,RACCHUS RED WINE 750ML,02,14.99000000,False
5508700484,Tommy Bahama Straight Bourbon,02,59.99000000,False
5516500507,MEIOMI PINOT NOIR 750,02,22.99000000,False
5516500577,MEIOMI CHARDONNAY 750ML,02,15.99000000,False
5520000532,Buzzballz Watermelon Smash,01,3.99000000,False
5520000533,BUZZBALLZ TEA LICIOUS 200ML,01,3.49000000,False
5520000534,BUZZBALLZ PINEAPPLE PASSION,01,3.49000000,False
5520000536,Buzzballz Grape 200ml,01,3.99000000,False
5520000545,Buzzballz Pine/Jalapeno 200ml,01,3.99000000,False
5523300039,BATTLE AXE MALBEC 750ML,02,13.99000000,False
5523300049,CIGAR BOX CAB SAU 750ML,02,10.99000000,False
5523300051,CIGAR BOX MALBEC 750ML,02,10.99000000,False
5523300053,BATTLE AXE CABER SAVU 750ML,02,13.99000000,False
5536905395,COREY CREEK RASPBERRY 375ML,02,18.99000000,False
5536905756,COREY CREEK ROSE 750ML,02,13.99000000,False
5536905896,MAIN ROAD WHITE 750ML,02,13.99000000,False
5536906223,BEDELL MUSEE RED WINE 750ML,02,69.99000000,False
5536911185,MLMLBEDELL FIRST CRUSH RED 750,02,15.99000000,False
5536911186,MLMLBEDELL FIRST CRUSH RED 750,02,15.99000000,False
5538329750,GHOST BLOCK CAB 750ML,02,89.99000000,False
5549900,MLCOLD RIVER Gin 750ML,01,28.99000000,False
5549900100,COLD RIVER VODKA 750ML,01,28.99000000,False
5549900102,COLD RIVER BLUEBERRY VODKA 750,01,28.99000000,False
5562200011,BELLE GLOS PINOT NOIR 750ML,02,49.99000000,False
5567500140,Greenbar Hibiscus Liqueur,01,25.99000000,False
5570900001,Jefferson Reserve 750ml,01,66.99000000,False
5570900030,Jefferson Very Small Batch,01,39.99000000,False
5584300400,Breaker Bourbon 750ml,01,44.99000000,False
5584300414,Breaker Wheated Bourbon 750ml,01,52.99000000,False
5584300415,Breaker Port Barrel Bourbon,01,52.99000000,False
5588000802,On The Rocks Old Fashioned,01,12.99000000,False
5588000808,OnThe Rocks Margarita 375ml,01,13.99000000,False
5588000811,On The Rocks 375ml,01,13.99000000,False
5588000814,On The Rocks Mai Tai 375ml,01,12.99000000,False
5588000817,On The Rocks Aviation 375ml,01,13.99000000,False
5588000839,On The Rocks Daiquiri 375ml,01,12.99000000,False
5588000842,On the Rocks Espresso 375ml,01,13.99000000,False
5588000845,On The Rocks White Negroni,01,14.99000000,False
5593900715,Western Son Lime 50ml,66666666,1.00000000,False
5593900725,Western Son Raspberry 1.75L,66666666,20.99000000,False
5593900770,Western Son Lemon 50ml,66666666,1.00000000,False
5597500401,SLOVENIA VODKA 750ML,01,24.99000000,False
5600312190489,Portada Red Wine 750ml,02,10.99000000,False
5600332280108,QUINTA DO MONDEGO 750ML,02,15.99000000,False
5600370480010,FADO RED 750ML,02,9.99000000,False
5600370481000,FADO WHITE 750ML,02,9.99000000,False
5600391231202,CICONIA RED,NONE,8.99000000,False
5600391231264,Ciconia Vinho Verde 750ml,02,10.99000000,False
5600391231400,CICONIA   RESERVE  RED 750ML,02,12.99000000,False
5600391231509,MERINO VINHO 750ML,02,5.99000000,False
5600391231585,CICONIA Syrah 750ML,02,10.99000000,False
5600391231608,CICONIA,02,13.99000000,False
5600391232100,MERINO VINHO 1.5L,02,11.99000000,False
5600392560585,ENTRE SANTOS RED WINE 750ML,01,13.99000000,False
5601034008410,OFFLEY BARON DE FERRESTER RES,02,59.99000000,False
5601085000494,Pocas LBV 750ml,02,22.99000000,False
5601100400,OLE SMOKY APPLE PIE 750,01,21.99000000,False
5601100401,OLE SMOKY WHITE LIGHT 750ML,02,21.99000000,False
5601100402,OLE SMOKY CHERRY 750ml,01,21.99000000,False
5601100404,OLE SMOKY Original 750ml,01,21.99000000,False
5601100407,Ole Smoky Hunch Punch 750ml,01,21.99000000,False
5601100408,OLE SMOKY LEMON 750ML,01,21.99000000,False
5601100415,OLE SMOKY APPLE PIE50ML,01,3.99000000,False
5601100417,OLE SMOKY BLACKBERRY 50ML,01,3.99000000,False
5601100418,OLE SMOKY WHITE 50ML,01,3.99000000,False
5601100425,OLE SMOKY PINEAPPLE 750ML,01,21.99000000,False
5601100426,OLE SMOKY WATERMELON 750M,01,21.99000000,False
5601100427,OLE SMOKY SWEET TEA 750ML,01,21.99000000,False
5601100428,OLE SMOKY LEMON DROP 750ML,01,21.99000000,False
5601100429,OLE SMOKY 80PR STRBERRY 750ML,01,21.99000000,False
5601100459,Ole Smoky Moonshine Blue Flame,01,21.99000000,False
5601100486,Ole Smoky Peaches 750ml,01,21.99000000,False
5601109214340,DELAFORCE DOURO 750ML,02,16.99000000,False
5601213038016,VISTA  TINTA  RORIZ 750ML,02,10.99000000,False
5601213085591,QUINTA DA GARRIDA RESER 750ML,01,15.99000000,False
5601237219224,MOSCATEL DE SETUBAL BACALHOA,02,14.99000000,False
5601338320126,AMENDOA  ALMOND LIQU 750ML,01,15.99000000,False
5601356111256,PORTA DA RAVESSA RED 750ML,02,10.99000000,False
5601377331084,TERRAS DEL REI TINTO 750,02,7.99000000,False
5601377335082,REGUENGOS 750ML,02,9.99000000,False
5601752061025,FAVAITO APERITIVO 750ML,02,10.99000000,False
5602418000303,DELAFORCE PORTO 750ML,02,32.99000000,False
5603488000033,CASA DE SANTAR VINHO 750ML,02,10.99000000,False
5603600100,UNDER WOOD PINO  NOIR 750ML,02,12.99000000,False
5604424117150,TERRA DA MALTA RED WINE 1.5L,02,8.99000000,False
5604424317000,LAB RED WINE 3L,02,17.99000000,False
5604424429017,Red Blend Portugal 750ml,02,10.99000000,False
5605063412040,VALE DA RAPOSA 750ML,02,19.99000000,False
5606500200,Deep Eddy Sweet Tea 750ml,66666666,18.99000000,False
5606500201,DEEP EDDY SWEET TEA 1L,01,22.99000000,False
5606500203,Deep Eddy Vodka 750ml,66666666,20.99000000,False
5606500204,DEEP EDDY VODKA  1L,01,22.99000000,False
5606545320075,QUINTA VALE D. MARIA,02,59.99000000,False
5606545910054,CASA DE CASAL DE LOIVOS 750ML,02,44.99000000,False
5606545970058,VAN ZELLERS DOURO 2005,02,29.99000000,False
5607994000167,QUINTA DA CORTEZIA RESERVA,02,19.99000000,False
5611800103,DIAMOND FISH 9 YR OLD 375ML,01,35.99000000,False
5611800106,DIAMOND HORSE 9YR OLD 375ML,01,39.99000000,False
5611800121,DIAMOND 9YR BRANDY 1.5L,01,99.99000000,False
5612700031,LEZA GARCIA,NONE,19.99000000,False
5624600208,Rutherford Cab/Sauv Napa 1.5L,02,144.99000000,False
5628200531,WIDOW JANE 10YER BOURBON,01,73.99000000,False
5628200590,Widow Jane Decadence 750ml,01,101.99000000,False
5628700217,CLARAC PROSECCO 375ML,02,7.99000000,False
5628700221,CLARAC PINOT GRIGIO 750ML,02,9.99000000,False
5628700230,MONTE MARIA PROSECCO 750ML,02,13.99000000,False
5635800105,ANNE AMIE PINOT GRIS 750ML,02,16.99000000,False
5636500038,Asombroso Rose Reposado,01,45.99000000,False
5641700302,Western Son Vodka 1.75L,66666666,24.99000000,False
5641700328,Western Son Vodka 50ml,66666666,1.00000000,False
5641700378,Western Son Peach 1.75L,66666666,20.99000000,False
5643248580,MARCATI LIMONCELLO LIQ,01,15.99000000,False
5644200501,Uncle Val''s Restorative Gin,01,29.99000000,False
5644200514,Moobuzz Chardonnay 750ml,02,16.99000000,False
5644200561,Moobuzz Cab/Sauv 750ml,01,16.99000000,False
56456356,YELLOW CABERNET SAUVIGNON,NONE,7.99000000,False
5646,Delivery Charges,NONE,10.00000000,False
5658100300,PURITY VODKA 1.0L,02,47.99000000,False
5658649658,PINDAR RIESLING 375ML,02,19.99000000,False
5665500200,901 TEQUILA,01,39.99000000,False
5669500100,OCEAN ORGANIC VODKA 750ML,01,32.99000000,False
5672400600,Casamigos Anejo 1L,01,74.99000000,False
5672400601,Casamigos Anejo 750ml,01,65.99000000,False
5672400602,Casamigo Anejo Tequila 375ml,01,32.99000000,False
5672400603,Casamigo Anejo Tequila 50ml,01,5.99000000,False
5672400604,Casamigo Anejo 1.75L,01,119.99000000,False
5672400610,CasamigosBlanco 1L,01,59.99000000,False
5672400612,Casamigos Blanco 375ml,01,26.99000000,False
5672400614,Casamigos Blanco 1.75L,01,94.99000000,False
5672400620,Casamigos Reposado 1L,01,69.99000000,False
5672400622,Casamigo Reposado 375ml,01,28.99000000,False
5672400624,Casamigos Reposado 1.75L,01,109.99000000,False
5672400632,Casamigos Mezcal Joven 750ml,01,65.99000000,False
5673600230,YACHT CLUB VODKA,01,32.99000000,False
5677402319,BAILLEYS CHOCOLATES,01,29.99000000,False
5677800300,RAINSTORM PINOT NOIR,02,14.99000000,False
5677800301,RAINSTORM PINOT GRIS,02,10.99000000,False
5688100400,BLUE CHAIR BAY WHITE RUM 750ML,01,19.99000000,False
5688100401,BLUE CHAIR BAY COCONUT 750ML,01,19.99000000,False
5688100417,BLUE CHAIR BAY COOCON SPIC 750,01,19.99000000,False
5688100423,BLUE CHAIR VANILLA RUM 750ML,01,19.99000000,False
5688100424,BLUE CHAIR VANILLA RUM 1.75L,01,32.99000000,False
5688100427,BLUE CHAIR BANANA CREAM 750ML,01,19.99000000,False
5688100440,BLUE CHAIR KEY LIME RUM 750ML,01,19.99000000,False
5698100029,Barcelo Imperial Rum 750ml,9999999,35.99000000,False
57,CAKEBREAD CAB/SAV 750 ML,02,99.99000000,False
5705000502,TY.KU CUCUMBER SAKE,01,16.99000000,False
5705000507,Aviation American Gin 1L,01,33.99000000,False
5705000512,Aviation American Gin 1.75L,01,56.99000000,False
5715100324,MIDDLE SISTER PINOT NOIR 750ML,02,10.99000000,False
5715100327,Middle Sister Red Blend 750ml,02,9.99000000,False
5729400424,BLANC DE BLEU BRUT 187ML,02,5.99000000,False
5729490707,BLANC DE BLEU BRUT 750ML,02,18.99000000,False
5731700300,CAVODA VODKA,01,35.99000000,False
5731700301,CAVODA PINK POMEGRANATE,01,49.99000000,False
5736100701,Kentucky Owl 11 Years Rye750ml,01,299.99000000,False
5736100705,Kentucky Owl Bourbon 750ml,01,199.99000000,False
5742000300,SUGAR WASH MOONSHINE 750ML,01,34.99000000,False
5747900419,ORIEL CHATEAUNEUF DU PAPE 750M,02,39.99000000,False
5747900424,ORIEL PINOT NOIR,02,14.99000000,False
5747900436,ORIEL PINOT NOIR ROSE 750ML,02,14.99000000,False
5748300200,BOOTLEGGER VODKA 750ML,01,24.99000000,False
5753600133,La Pepica Tempranillo 750ml,02,9.99000000,False
5755200802,Bardstown Bourbon 750ml,01,69.99000000,False
5755200803,Bardstown Discovery Series,788888,149.99000000,False
5755200839,Bardstown Origin Series 750ml,01,61.99000000,False
5756600300,2 GINGER IRISH WHISKEY 1.0L,01,24.99000000,False
5756600301,2 GINGER IRISH WHISKEY 750ML,01,21.99000000,False
5764100200,BUZZBALLZ CRAN BLASTER 200ML,01,3.99000000,False
5764100204,BUZZBALLZ TEQUILA RITA 200ML,01,3.99000000,False
5764100223,BUZZBALLZ FORBIDDEN APPLE,01,3.49000000,False
5764100225,BUZZBALLZ  LOTTA COLADA,01,3.99000000,False
5764100227,BUZZBALLZ STIFF LEMONADE 200ML,01,3.49000000,False
5764100260,Buzzballz Strawberry Rita 200m,01,3.99000000,False
5764100275,BUZZBALLZ CHOC TEASE 200ML,01,3.99000000,False
5764100295,BUZZBALLZ PEACHBALLZ 200ML,01,3.49000000,False
5766000459,Gemma Di Luna Pinot Grigio,02,18.99000000,False
5767400500,SENOR SANGRIA RED 750ML,02,9.99000000,False
5767400501,SENOR SANGRIA RED 1.5L,02,16.99000000,False
5767400502,SENOR WHITE SANGRIA 750ML,02,9.99000000,False
5767400503,SENOR WHITE SANGRIA 1.5L,02,16.99000000,False
5767400785,BUZZBALLZ Chili Mango 200ml,01,3.99000000,False
5767400792,Buzzballz Espresso Martini 200,03,3.99000000,False
5768000101,SHANNON RIDGE CAB SAU 750ML,02,16.99000000,False
5768000142,DALLIANCE RED WINE 750ML,02,13.99000000,False
5772501200,STEVEN VINCENT MERLOT,NONE,10.99000000,False
5774400131,JOSH CABERNAT SAUVIGNON 750ML,02,14.99000000,False
5774400132,JOSH CHARDONNAY 750ML,02,14.99000000,False
5774401115,JOSH MERLOT 750ML,02,14.99000000,False
5774409997,JOSEPH CARR CAB / SAV 750ML,02,21.99000000,False
57747457547,BENZIGER RESERVE  CAB 750ML,02,45.99000000,False
5784600094,WASHINGTON HILL MERLOT,NONE,19.99000000,False
5784600120,BLOOM RIESLING 750ML,02,10.99000000,False
5784610096,PRIMARIUS  PINOT NOIR 750ML,02,16.99000000,False
5784610292,CHOCOLATE SHOP 750ML,02,10.99000000,False
5784610299,CHOCOLATE SHOP CREME DE COCOA,02,10.99000000,False
5784610316,CHOCOLATE SHOP STRA 750,02,10.99000000,False
5785200508,TROPICAL PASSION FRUIT,02,15.99000000,False
5785300205,GANCIA PROSECCO 750ML,02,13.99000000,False
5785300220,Gancia Moscato Rose 750ml,02,13.99000000,False
5785300223,Fernet Gancia Liqueur 750ml,01,29.99000000,False
5785300225,GANCIA PROSECCO 187ML,02,4.99000000,False
5785300242,Profe Gancia Blanc 750ml,02,10.99000000,False
5785300245,Gancia Chianti 750ml,02,11.99000000,False
5785300255,Atto Primo Peach 750ml,02,9.99000000,False
5785300256,Atto Primo Lychee 750ml,02,9.99000000,False
5785300257,Atto Primo Mango 750ml,02,9.99000000,False
5785300259,Atto Primo Blackcherry 750ml,02,9.99000000,False
5787500001,Pieropan Soave Classico 750ml,01,19.99000000,False
5789170020,LIBERTY SCHOOL CAB SAU 750ML,02,15.99000000,False
5789170242,WESTSIDE RED 750ML,02,17.99000000,False
5789171614,TREANA CAB/SAV 750ML,02,31.99000000,False
5791300200,ADULT CHOCOLATE MILK 1L,01,19.99000000,False
5791300204,ADULT LIMEADE 750,01,16.99000000,False
5791300205,ADULT STR MILK 750ML,01,22.99000000,False
5791700066,ESTANDON BRUT ROSE 750ML,02,19.99000000,False
5793200700,Mr.Black Coffee Liqueur 750ml,01,33.99000000,False
5803100601,Rabble Cab/Sauv 750ml,02,21.99000000,False
5808400040,ACORN SYRAH 750ML,02,29.99000000,False
5816100200,POGGIO GAVI 750ML,02,8.99000000,False
5816100231,VIGE NOBILI NERO D AVOLA,02,9.99000000,False
5819800101,BLUECOAT GIN 750ML,01,25.99000000,False
5820200392,WhipShots Vanilla 200ml,02,14.99000000,False
5834900176,Dos Artes Anejo 1L,01,225.99000000,False
5834900410,Woodinville Bourbon 750ml,788888,41.99000000,False
5837113010,DEANSTON SCOTCH WHISK 750ML,01,31.99000000,False
5837113071,DEANSTON 12 AUNCHILLED FILTER,02,41.99000000,False
5837113081,BUNNAHABHAIN 12 YER 750ML,01,43.99000000,False
5837170002,KELT XO  COGNAC 750ML,01,149.99000000,False
5837172101,KELT VSOP COGNAC 750ML,01,59.99000000,False
5837180001,LORENZO GAVI DI GAVI GRAPPA,NONE,23.99000000,False
5837180007,LORENZO MOSCATO,NONE,23.99000000,False
5837180008,LORENZO PROSECCO GRAPPA,NONE,23.99000000,False
5851300106,RUSKOVA VODKA 50ML,01,1.01263000,False
5858800301,Dads Hat 90 Proof 750ml,01,42.99000000,False
5858800305,Dads Hat 94 Proof 750ml,01,42.99000000,False
5869200010,NORA RIAS BAIXAS 750ML,02,20.99000000,False
5875400601,DRIMIA   SFAR 750ML,02,52.99000000,False
587587586586578578,SILEX VOUVRAY 750ML,02,19.99000000,False
587877606006,BROOKS PINOT NOIR,02,28.99000000,False
588757878780978,AIDA CAB 2005 750ML,02,189.99000000,False
5893800230,arquero Chardonnay 750ml,02,9.99000000,False
5893800245,ARQUERO SAUVIGNON BLANC 1.5L,02,10.99000000,False
5896200411,Papi Pinot Grigio 1.5L,02,13.99000000,False
5896200414,Papi Pinot Noir 1.5L,02,13.99000000,False
5896200417,PAPI GIFT SET 750ML,02,14.99000000,False
5896200446,Royal Emblem Scotch 1.75L,5454545,18.99000000,False
5896200448,Royal Emblem Blanco Tequila,01,19.99000000,False
5896200459,Patou VSOP Cognac 750ml,01,34.99000000,False
5896200487,Papi Pink Moscato 1.5L,02,13.99000000,False
5896200497,Heartstone Valley Pinot Noir,01,11.99000000,False
589922144,JOHNNIE WALKER BLUE 200ML,01,69.99000000,False
5900471002556,Soplica Plum Vodka 750ml,66666666,12.99000000,False
5900471002563,Soplica Raspberry 750ml,66666666,12.99000000,False
5900471002570,Soplica Quince Vodka 750ml,66666666,12.99000000,False
5900471011855,Soplica Black currant 750ml,66666666,13.99000000,False
5901200003,Sea Smoke PInot Noir 750ml,02,109.99000000,False
5906306789,COLLINA CHA 750ML,02,12.99000000,False
5906312345,MACARI CHARD 750ML,02,22.99000000,False
5906315432,MACARI BLOCK E WHITE 375ML,02,39.99000000,False
5906321543,MACARI CABERNET FRANC 750ML,02,35.99000000,False
5906368143,MACARI BLOCK E CHARD. 375ML,02,39.99000000,False
5906378906,MACARI MERLOT 750ML,02,19.99000000,False
5906379234,MACARI LOS AGNAS 750ML,02,29.99000000,False
5906389067,MACARI BLOCK E SAUV/BLANC 375M,02,39.99000000,False
